Recency,Frequency,Monetary,Segment_Label,R_Next_3Months,Churn
29,7,2353.7463874280907,3,1,2
40,5,1545.6868569854544,3,0,0
19,10,2215.638280899204,3,1,2
39,2,617.325606896628,0,1,2
3,13,2857.7297247474553,2,1,2
4,3,721.279880416861,3,1,2
5,16,3747.8726199140483,1,1,2
73,5,1071.719701449296,3,1,2
4,9,2624.861660180624,2,1,2
5,17,4339.932408696392,1,1,2
140,1,309.243679160336,0,0,3
38,12,3410.1030843471262,2,1,2
69,8,2100.9180180097837,3,1,2
22,10,2647.750364179655,2,1,2
8,14,3962.554212183156,2,1,2
4,7,2049.547318196358,3,1,2
4,4,1436.8635380954738,3,1,2
14,11,3196.602953360404,2,1,2
15,16,5119.672399789088,4,1,2
183,2,764.1718635424941,0,1,1
11,7,1940.5709205982641,3,1,2
5,16,4595.146819863742,4,1,2
12,11,2901.8929136639244,2,1,2
16,4,1436.7509242737879,3,1,2
45,15,4193.557383802577,2,1,2
38,15,4210.460180917668,2,1,2
110,4,1242.2027170620179,3,0,3
77,5,1885.966420626673,3,1,2
39,3,595.4416122790952,0,1,2
7,14,3700.0753629608002,2,1,2
6,13,4444.936667272029,2,1,2
81,1,160.449609539607,0,1,2
90,1,116.428750768642,0,0,0
174,1,260.763016852154,0,0,3
26,17,4042.536219570373,1,1,2
0,16,4757.677883190669,4,1,2
5,10,2356.9345855369,3,1,2
18,4,1354.497421147297,3,1,2
9,8,2468.661231947969,3,1,2
68,8,1886.7518303242866,3,1,2
17,10,2904.013211749929,2,1,2
19,16,4604.268207439834,4,1,2
69,3,1051.307334805158,3,1,2
20,11,3682.004562538616,2,1,2
11,14,4359.5322329434985,2,1,2
13,1,122.361654403463,3,0,0
4,11,3241.4071132156046,2,1,2
9,4,958.889815288656,3,0,0
19,12,3598.733165155542,2,1,2
7,16,3762.4773197716736,1,1,2
41,11,3309.87123322168,2,1,2
96,3,1197.254552090453,3,0,3
58,3,731.5634679262191,0,1,2
36,8,1973.7500354839487,3,0,0
36,13,4525.4444476694825,1,1,2
73,5,1291.541111226217,3,0,0
35,11,3485.3205837868472,2,1,2
60,2,397.0047483486112,0,1,2
83,3,1152.1791957669939,3,1,2
32,6,997.3643213885789,3,1,2
1,5,802.9331752505711,3,1,2
57,8,1500.237320131698,3,1,2
62,4,1154.9302068091451,3,1,2
22,16,3999.090312724418,1,1,2
49,2,546.5343467070979,0,1,2
10,8,2909.39092274556,2,1,2
25,3,680.6673371605531,3,1,2
63,3,371.81991534230224,0,1,2
57,3,917.9539451605381,0,1,2
88,12,2656.0276311486323,2,1,2
19,14,4404.840282938653,2,1,2
130,3,799.3653068767898,0,1,1
77,5,834.7879384211325,0,1,2
12,11,3460.774302446522,2,1,2
4,11,3022.333528648765,2,1,2
1,15,3893.906174542455,2,1,2
29,12,3317.1373786302274,2,1,2
15,13,3677.245174313549,2,1,2
19,14,4433.190696891807,2,1,2
18,13,3692.0788759146685,2,1,2
5,6,1973.962987037977,3,1,2
17,11,3755.350624548397,2,1,2
160,5,1165.917348038883,0,1,1
2,15,3979.815162243267,2,1,2
24,7,1938.250553834164,3,1,2
82,10,2578.1349138509004,3,1,2
7,8,2240.969843909693,3,1,2
82,10,2318.541803982597,3,1,2
3,4,1520.198162568516,3,0,0
53,11,2782.3998354820283,2,1,2
72,12,2695.7921937975066,2,1,2
74,9,2572.6946373467918,3,1,2
102,2,728.0654062343531,0,0,3
0,7,1884.8185116353163,3,1,2
0,15,4093.4692264377063,2,1,2
36,9,2653.6868253213015,3,1,2
28,7,2120.7533089185367,3,1,2
30,4,1261.810914139504,3,1,2
116,4,1130.997995005602,3,0,3
14,8,2930.757547544202,2,1,2
51,4,1596.058252736963,3,1,2
20,2,370.992898839995,3,0,0
82,1,120.607835293305,0,0,0
106,6,1395.7656628581237,3,1,1
58,14,2903.515034570244,2,1,2
40,13,4045.652126030351,2,1,2
38,5,1174.099591125273,3,1,2
16,14,4532.802467351794,1,1,2
127,3,735.0148518023384,0,1,1
0,8,2964.385060575141,2,1,2
12,2,368.064327392995,3,1,2
74,3,716.433912019903,0,0,0
192,1,244.157075254629,0,1,1
54,9,2383.186472393604,3,1,2
21,8,2827.22340851881,2,0,0
2,10,2639.24427661888,2,1,2
140,4,1202.820490225949,3,1,1
31,2,423.4442780036968,0,0,0
27,5,1726.7035187315369,3,1,2
9,12,3015.911733471038,2,1,2
5,6,2137.003704214889,3,1,2
0,5,1225.846978701773,3,1,2
177,2,470.8521444958664,0,1,1
15,11,3092.0069172198346,2,1,2
163,2,499.609404194023,0,1,1
39,9,2012.765991250094,3,1,2
34,10,1741.924902414947,3,1,2
75,2,557.5861815261339,0,0,0
68,6,2147.645566994734,3,0,0
10,6,2389.290072195014,3,1,2
18,8,2950.329683590226,2,1,2
10,16,4542.511917984296,4,1,2
53,13,4321.855654771278,2,1,2
13,11,3453.1145908459243,2,1,2
32,8,2438.8885972794465,3,1,2
22,9,2418.5495237490018,3,1,2
190,2,597.162723691103,0,1,1
1,14,4151.773910355356,2,1,2
18,9,1923.4433342930524,3,1,2
10,10,2737.542665659288,2,1,2
60,5,1377.926537365073,3,1,2
14,9,2515.5767993167383,2,1,2
48,14,3438.013650196767,2,1,2
30,3,698.4918796374129,3,0,0
2,14,4658.903223560699,1,1,2
3,5,1568.996051337701,3,0,0
114,3,706.565281564817,0,1,1
56,11,2274.3832557964834,3,1,2
45,7,1575.154286412744,3,1,2
79,10,2838.924142708655,3,1,2
5,13,3727.905590832715,2,1,2
6,7,1875.990421801892,3,1,2
35,3,785.2704697096578,0,1,2
39,1,459.83076632808,0,0,0
27,4,982.354562183659,3,1,2
7,6,1818.8566492207328,3,1,2
97,4,1099.7358815224968,3,1,1
2,16,4699.276250814945,4,1,2
13,4,1087.984581929729,3,1,2
2,6,1870.6581644655616,3,1,2
7,4,1271.125120206033,3,0,0
64,12,3209.3049352055245,2,1,2
27,5,1501.532262687947,3,0,0
50,7,1781.2889518818438,3,1,2
113,3,1225.549963110507,3,1,1
2,8,2423.434967164597,3,1,2
152,1,471.454276823169,0,0,3
34,4,1196.474467191489,3,1,2
49,8,2804.506463251943,3,1,2
165,1,141.007795198208,0,0,3
22,14,3517.970261534724,2,1,2
136,1,482.488372478124,0,0,3
20,17,4418.202530096045,1,1,2
79,2,287.78598109425616,0,0,0
27,12,2424.386043643863,3,1,2
81,3,972.256222015244,0,1,2
12,3,625.2124621857155,3,1,2
140,2,473.12359996550003,0,1,1
18,4,903.6469582123826,3,1,2
22,14,4061.340484510823,2,1,2
103,6,1710.705474226102,3,1,1
49,2,664.647062452724,0,0,0
26,6,1476.857548585931,3,1,2
150,1,291.024875816212,0,0,3
18,12,2961.219573281672,2,1,2
44,10,2119.978052060724,3,1,2
6,10,3170.9742698397854,2,1,2
77,4,804.6853214847059,0,1,2
118,3,944.777707477826,0,1,1
61,8,1927.9372743713275,3,1,2
49,4,1267.8813946177024,3,1,2
83,3,388.6920162671642,0,0,0
0,14,3919.6640858512783,2,1,2
4,3,680.5703357776156,3,1,2
12,6,1615.7169676001477,3,0,0
8,9,1996.369316430336,3,1,2
21,12,3056.824849440831,2,1,2
42,8,2237.6591374915647,3,1,2
47,10,3914.126648688139,3,1,2
70,8,2115.7256969216087,3,1,2
154,4,727.8590916596486,0,0,3
37,17,5148.402802133349,4,1,2
19,11,2896.808498873088,2,1,2
30,4,1431.225450008166,3,0,0
64,4,1057.0902103048443,3,0,0
34,13,4018.6358156867104,2,0,0
5,3,733.974593474618,3,1,2
6,5,1738.310516939727,3,1,2
7,12,3848.666531732347,2,0,0
4,4,1469.749183935895,3,1,2
158,2,506.2185359760476,0,1,1
58,10,2396.7835120904183,3,1,2
0,16,3531.8689165386268,1,1,2
26,4,1387.614749336353,3,0,0
29,10,3128.634508506749,2,1,2
17,12,3511.97767632232,2,1,2
14,9,2607.243111417045,2,1,2
5,9,3118.646385440968,2,1,2
19,11,3667.574133402199,2,1,2
15,13,3870.075090026884,2,1,2
22,10,2800.1925186561675,2,1,2
24,6,1663.8581635177,3,1,2
36,5,1371.9382815284869,3,1,2
0,2,451.367505033867,3,1,2
2,13,4293.681063480682,2,1,2
6,14,4184.069093141405,2,1,2
12,14,3767.396312601335,2,1,2
24,10,2910.428495307125,2,1,2
65,12,3295.6621584192308,2,1,2
4,11,3461.5096512943774,2,1,2
109,3,634.8654363762321,0,1,1
173,5,1337.4388689668192,0,1,1
67,1,295.29373933667,0,1,2
14,3,963.65698409191,3,0,0
29,10,3513.945014449021,2,1,2
35,6,1411.937112958153,3,1,2
2,9,2819.514672324981,2,1,2
7,15,4092.006675910002,2,1,2
39,10,2805.2415698573072,3,1,2
92,8,2069.967579399032,3,1,1
131,2,768.046534100082,0,0,3
37,15,4485.317651329988,2,1,2
11,4,1127.394721412656,3,1,2
2,11,2576.75814247316,2,1,2
44,10,2478.3146734472716,3,1,2
5,12,3421.313731771997,2,1,2
9,11,2249.2958544742687,3,1,2
13,16,4382.420962394771,1,1,2
28,11,3403.021107051434,2,1,2
1,4,870.6173112501331,3,1,2
24,9,2181.823239905379,3,1,2
32,2,489.017928421285,0,0,0
10,14,3534.701122217902,2,1,2
10,11,2725.584619679601,2,1,2
25,1,160.014520809708,3,1,2
61,12,3206.8443934898855,2,1,2
14,9,2743.7350828589088,2,1,2
1,6,2008.470785486151,3,1,2
28,6,1992.403135287204,3,1,2
13,8,2191.291583278981,3,1,2
18,16,4085.4467777383315,1,1,2
56,4,966.7318160180017,0,1,2
168,3,518.4005872021542,0,1,1
22,11,3561.166538313705,2,1,2
23,4,1024.4399659150642,3,1,2
67,5,1484.381585568252,3,1,2
170,2,869.494701559143,0,1,1
9,16,3913.636637950992,1,1,2
22,4,974.719477168211,3,1,2
73,6,1484.932267996539,3,1,2
17,11,2714.48554990469,2,1,2
73,4,838.4092489958224,0,1,2
24,14,3160.9266659304703,2,1,2
11,10,2788.478247348488,2,0,0
43,2,310.71417041779705,0,0,0
79,5,1233.6359260167483,3,1,2
88,3,954.085803008967,0,1,2
55,7,2039.393243497941,3,1,2
54,7,1524.290356156035,3,1,2
19,7,1503.8476618593909,3,1,2
34,3,756.382058649756,0,1,2
74,2,416.870692688617,0,0,0
48,9,1955.0050276931922,3,1,2
169,1,207.297587446483,0,0,3
17,14,3707.7558427547106,2,1,2
6,8,2642.738009870568,2,1,2
52,11,3156.492034516165,2,1,2
3,12,2923.7031623987,2,1,2
20,4,1250.000993460977,3,1,2
43,14,3344.3821756418647,2,1,2
35,16,3887.3928340661137,1,1,2
6,8,1617.1608911363646,3,1,2
10,12,3647.249709623387,2,1,2
33,8,2767.468820079508,3,1,2
45,10,3286.245735983259,3,1,2
29,9,2781.2384785197146,2,1,2
42,7,1871.0828757208656,3,1,2
141,1,305.057425494631,0,1,1
26,5,1517.362340820784,3,1,2
12,10,3214.122487249107,2,1,2
8,10,2051.7866930586383,3,1,2
29,5,1320.5760604071456,3,1,2
26,5,1238.450694984667,3,1,2
47,16,3937.1194929820713,1,1,2
28,7,1887.804735774356,3,0,0
14,12,3360.007045282466,2,0,0
49,9,2421.732847239951,3,1,2
174,1,416.232315157004,0,1,1
7,10,2802.333254648991,2,1,2
19,6,1691.2924015280553,3,0,0
0,13,3557.3685954791863,2,1,2
31,15,3743.045688616635,2,1,2
180,1,320.506505659155,0,1,1
3,7,1821.5914573654143,3,1,2
45,9,2347.7033149780104,3,1,2
15,15,3673.4816318845933,2,1,2
63,3,1006.842045949064,3,1,2
27,6,1599.4962880539554,3,1,2
54,6,1937.941056393761,3,1,2
4,13,3937.678745282788,2,1,2
9,9,2444.573628533609,3,1,2
40,11,4533.082072062609,1,1,2
44,9,2650.4497399340576,3,1,2
35,15,4098.1252142887915,2,1,2
68,8,1526.9425368205902,3,1,2
6,10,3307.426560387845,2,1,2
29,13,3309.6409961378154,2,1,2
81,4,830.8094400357093,0,1,2
44,6,2137.678674113391,3,1,2
77,4,800.4359352602146,0,1,2
2,16,3111.2731275462597,1,1,2
5,7,2031.468626013244,3,1,2
10,8,1249.0878478676505,3,1,2
89,6,1438.063192097111,3,1,2
68,8,2114.774393309361,3,1,2
5,15,3677.868142965383,2,1,2
3,14,3320.5008431593305,2,1,2
45,4,1384.7052422847592,3,0,0
17,6,1366.243598665039,3,1,2
31,12,3383.9664311231936,2,1,2
54,7,2480.531067268745,3,1,2
67,3,720.2124383243436,0,1,2
5,13,4247.37764601687,2,1,2
23,5,1562.591171965138,3,1,2
5,15,4464.321155557975,2,1,2
41,8,2197.074158510658,3,1,2
1,12,3005.5954367390327,2,1,2
100,3,446.3666047651582,0,1,1
9,11,2976.12063681668,2,1,2
34,8,2142.698439921599,3,1,2
3,14,3906.3768113502433,2,1,2
70,14,4098.412230279103,2,1,2
28,15,4156.5654301801505,2,1,2
31,8,2086.3232966652913,3,1,2
129,4,823.0289701760446,0,1,1
42,7,2590.259843534937,3,1,2
11,10,2814.470990707981,2,1,2
96,2,195.0995427602237,0,0,3
22,4,1036.796499266931,3,1,2
44,11,3027.0799222435567,2,1,2
5,11,3054.3732925988866,2,1,2
63,12,3510.0381635001945,2,1,2
99,2,618.478657280535,0,1,1
54,3,907.412663080044,0,1,2
107,3,599.934272239949,0,0,3
51,1,245.463512068559,0,1,2
1,13,3978.621266051232,2,1,2
25,8,2371.3396258515195,3,1,2
3,14,4170.912492400122,2,1,2
60,1,412.359916196419,0,0,0
39,13,4112.724096917859,2,1,2
5,12,3166.501128571015,2,1,2
10,16,4532.171745767423,4,1,2
30,14,4385.374808888179,2,1,2
44,9,3087.124112151439,3,0,0
63,2,511.19645242077206,0,0,0
31,5,848.5534173083544,0,1,2
27,14,4718.586416993486,1,1,2
5,11,3151.3815962012595,2,0,0
65,11,2753.0215499451597,2,1,2
111,1,220.084450981559,0,0,3
18,14,3766.842207795225,2,1,2
4,3,707.002812171105,3,0,0
78,11,2591.0724615728022,2,1,2
22,10,2732.443652818026,2,1,2
97,2,485.0512988141332,0,0,3
40,4,1208.68428599545,3,1,2
37,13,3776.5996227802293,2,1,2
0,4,1421.1753021118805,3,1,2
11,16,4475.131118930083,1,1,2
35,11,2935.594640822486,2,1,2
1,12,3349.83412483939,2,1,2
8,5,1744.5801165563053,3,1,2
9,12,2702.97282096407,2,1,2
55,14,4392.22679220534,2,1,2
20,11,3425.558999884456,2,1,2
60,2,659.1792625510229,0,1,2
38,9,2454.692851370504,3,1,2
27,6,1379.8072994447978,3,1,2
16,11,2881.233451431878,2,1,2
50,11,2891.517542796976,2,1,2
16,10,2654.173524346903,2,1,2
30,7,2053.948469619595,3,1,2
20,8,2758.883200257791,2,1,2
30,13,4544.801987552667,1,1,2
1,16,5382.453817350758,4,1,2
13,13,4312.465894352454,2,1,2
54,12,3283.5916504641523,2,1,2
1,7,2369.274983225374,3,1,2
19,7,2257.115722309516,3,1,2
1,2,713.4027861397269,3,0,0
118,3,376.66851797962926,0,1,1
102,9,1953.0108374454244,3,0,3
66,11,3219.0597861427896,2,1,2
4,10,2870.112837054019,2,1,2
105,3,724.191500243111,0,0,3
15,7,1525.757152673426,3,1,2
45,9,2345.536434136376,3,1,2
36,6,1350.719871444903,3,1,2
0,5,1803.660485401083,3,1,2
6,6,1517.3821192588505,3,1,2
5,8,2706.94931282541,2,1,2
9,11,2485.8635530396564,3,1,2
5,10,3108.540351575338,2,1,2
42,6,2278.69477749666,3,0,0
28,14,4339.98266725812,2,1,2
50,13,3396.443626428517,2,1,2
9,3,502.931924765703,3,0,0
168,1,110.710118615061,0,1,1
51,6,1994.2637343478282,3,1,2
20,12,3515.1239661859586,2,1,2
3,7,1902.8885134553882,3,0,0
39,14,3703.92871877423,2,1,2
7,15,3985.474372900508,2,1,2
6,11,2795.858082532257,2,1,2
132,3,361.494607289699,0,0,3
4,9,1579.7787674830047,3,1,2
65,5,1041.4655209158805,3,0,0
23,13,3013.9542561983117,2,1,2
21,10,3142.3002571959328,2,1,2
2,8,2149.640894806071,3,1,2
10,9,2698.769212710871,2,1,2
129,1,202.204551166521,0,1,1
5,15,3767.0135760485987,2,1,2
4,11,2755.996915582561,2,1,2
9,19,4670.6474038640445,4,1,2
71,11,2899.439548798004,2,1,2
90,1,419.866116201995,0,0,0
1,9,2699.641392590781,2,1,2
90,3,725.0388503453654,0,1,2
58,5,1200.927448009782,3,0,0
146,3,572.811905499752,0,0,3
63,1,463.991016226164,0,1,2
11,11,3909.605704251939,2,1,2
0,5,1271.2314595086161,3,1,2
20,4,1473.548600588283,3,1,2
108,3,686.279979644728,0,1,1
60,8,1802.0140824235878,3,1,2
26,3,412.06870104721645,3,1,2
52,7,2243.92438837004,3,1,2
5,2,563.631117237119,3,1,2
47,3,1105.775106196613,3,1,2
28,5,1492.411766717766,3,1,2
42,12,3225.7956040159884,2,1,2
12,5,1161.3776228386969,3,1,2
38,6,1213.3953138474567,3,1,2
5,6,1615.469202387771,3,1,2
0,13,3876.817063135171,2,1,2
33,5,1576.315806822279,3,1,2
87,4,1061.1985655318479,3,1,2
4,13,4251.970269407971,2,1,2
29,4,980.8632680545809,3,0,0
33,13,3125.605000134802,2,1,2
22,8,2220.865074099022,3,1,2
26,12,4279.009370999197,2,1,2
20,10,2587.7135612975717,2,1,2
23,11,3749.96968071856,2,1,2
11,2,845.978949034177,3,1,2
36,5,1426.221195045931,3,1,2
31,14,3128.8971024167013,2,1,2
10,13,4587.162079737481,1,1,2
19,5,1476.7420429786769,3,1,2
8,8,2587.0008689918145,2,1,2
0,12,2985.9835271791226,2,1,2
2,14,3818.7134780528727,2,1,2
36,7,2055.6875936022498,3,1,2
14,12,3296.716365927686,2,1,2
7,15,4384.285440177985,2,1,2
30,1,54.0963942667755,3,1,2
4,8,2575.339054515877,2,1,2
27,6,1376.5422973863049,3,0,0
20,5,1130.769435715689,3,1,2
48,1,489.755103519614,0,1,2
51,6,1674.5038107051575,3,1,2
58,4,1226.456547873662,3,0,0
49,3,936.7201833086,0,1,2
18,12,2788.325352120026,2,1,2
93,2,326.56446708984913,0,1,1
70,4,1443.485332512641,3,0,0
17,15,3928.694404255836,2,1,2
1,8,2327.919635125978,3,1,2
14,17,5258.415444608138,4,1,2
80,5,1112.999584586347,3,1,2
13,13,3723.664940244093,2,1,2
67,1,390.703582569522,0,0,0
16,7,1771.8158407765418,3,1,2
55,11,3405.893259630046,2,1,2
5,17,4559.56613785959,4,1,2
3,2,742.7789547704431,3,1,2
39,10,3049.828031536822,3,1,2
66,8,2435.5075231849887,3,1,2
143,3,474.12568272601266,0,1,1
15,2,724.2489950775121,3,1,2
68,3,1046.592920686162,3,1,2
4,13,3220.1480292687106,2,1,2
3,11,2594.9348708219527,2,1,2
5,8,1733.9615031356243,3,1,2
52,14,3819.350894591359,2,1,2
7,18,5000.099872968112,4,1,2
42,11,3202.185243137271,2,1,2
37,8,2226.9611230922283,3,1,2
0,10,2874.922122199183,2,1,2
28,12,3872.770219472481,2,1,2
6,15,4665.64966784062,1,1,2
74,5,1376.130914722575,3,1,2
19,9,2653.226658272888,2,0,0
1,16,5419.227695125873,4,1,2
47,4,886.862072690816,0,0,0
124,4,840.666720135569,0,1,1
6,14,4061.365355898629,2,1,2
16,17,4675.6834529785465,4,1,2
112,1,61.9785538032312,0,0,3
39,12,3971.788508280008,2,1,2
142,6,1489.412388867898,3,1,1
123,4,715.4951880591208,0,0,3
6,13,3534.6416366247113,2,1,2
14,12,3354.0594330636923,2,1,2
44,11,3338.293668317077,2,1,2
80,9,2359.9024185121984,3,1,2
15,3,1113.377284285275,3,1,2
37,11,2949.144886923275,2,1,2
183,1,163.344118086908,0,0,3
54,8,2192.9234743374527,3,1,2
50,6,1465.755666443434,3,1,2
33,12,3828.136027861399,2,1,2
80,4,1597.868642717576,3,1,2
17,3,598.715148256565,3,1,2
27,10,3247.9963240592847,2,1,2
168,6,1745.2063905959258,3,1,1
144,9,2186.4921068546264,3,1,1
22,5,1504.944945019406,3,1,2
118,2,358.49961467871003,0,1,1
2,11,3470.512870086589,2,1,2
9,7,1657.5659777718731,3,1,2
37,10,2842.740130444006,3,1,2
8,15,4028.390777597098,2,1,2
46,4,860.1300013907689,0,1,2
38,10,3165.4903715399014,3,1,2
138,1,279.528441682859,0,0,3
33,3,532.598038142586,0,1,2
4,4,1320.847406580194,3,0,0
4,8,2545.6620530893133,2,1,2
105,6,1305.6035240952033,3,1,1
156,1,206.284432032445,0,1,1
93,2,551.593709076776,0,0,3
5,12,3468.9221664730017,2,1,2
18,3,419.488011179949,3,1,2
7,5,1241.9110683435308,3,0,0
37,7,2331.4020885978007,3,1,2
33,11,3591.320937099204,2,1,2
1,9,3201.3371043190555,2,1,2
20,13,3503.618010301192,2,1,2
130,4,622.98598417898,0,1,1
63,15,4105.453646216875,2,1,2
13,12,3215.5573319071314,2,1,2
32,7,1731.3518187731,3,1,2
52,7,1913.9127022010257,3,1,2
2,16,4890.116736981773,4,1,2
13,14,3635.847296900365,2,1,2
145,1,52.5349073346254,0,1,1
6,8,2430.990862873243,3,1,2
82,1,257.852777525055,0,1,2
3,10,3436.3988205758574,2,1,2
27,11,2627.4227039572875,2,1,2
31,8,1878.6874010110362,3,1,2
17,8,1635.3289563824642,3,0,0
4,8,2600.7629478869635,2,1,2
35,5,1700.395222854878,3,1,2
70,3,358.8762721688897,0,0,0
11,4,1051.3889463555188,3,0,0
26,15,3821.9930547692834,2,1,2
27,9,2077.148502507845,3,1,2
1,15,4429.489521997783,2,1,2
3,7,2082.40447087665,3,1,2
45,5,1648.156884775674,3,1,2
142,1,89.5058045384842,0,0,3
35,15,4366.813891837723,2,1,2
1,16,5365.932889759662,4,1,2
12,14,3657.4361194235325,2,1,2
3,17,4286.983537154614,1,1,2
9,14,4984.465174976752,1,1,2
9,9,2434.9428019888933,3,1,2
60,12,3328.7841011116852,2,1,2
6,6,915.4217349911856,3,1,2
18,15,5016.696199293331,1,1,2
2,9,2307.048717820761,3,1,2
6,16,4660.93714118777,4,1,2
198,2,799.3425142078529,0,1,1
2,9,2589.414765460262,2,1,2
4,12,2420.460158862675,3,0,0
61,5,1878.343474191306,3,1,2
48,4,894.2358071214239,0,1,2
94,3,964.0150312107739,0,1,1
40,1,127.203800870682,0,1,2
32,7,1585.0003710766118,3,1,2
21,7,2178.4206147460964,3,1,2
67,4,760.508434573392,0,1,2
21,13,3942.2942938644437,2,1,2
10,7,1915.689846487251,3,1,2
14,10,2791.1091649475807,2,1,2
3,3,771.9728670683194,3,1,2
14,14,3824.724293555901,2,1,2
0,11,3590.636582007587,2,1,2
3,14,3892.518745940682,2,1,2
5,15,3874.0828961656907,2,1,2
5,13,3566.8757500883657,2,1,2
93,6,1700.729482210656,3,0,3
16,8,1781.1278310116568,3,1,2
1,11,3783.631329513495,2,1,2
25,8,1499.8361110757419,3,0,0
11,14,3444.7750896888115,2,1,2
2,9,2400.7558834751853,3,1,2
48,7,1660.097041764006,3,1,2
71,10,2897.6385551780068,3,1,2
3,8,2292.968285717196,3,1,2
52,9,2841.247012149299,3,1,2
29,8,2183.039610595692,3,1,2
37,13,3866.699639771917,2,1,2
57,4,1476.370183582604,3,1,2
51,4,684.9186059210031,0,1,2
32,9,2381.0512138200743,3,1,2
1,11,3411.0279630863074,2,1,2
9,14,4105.6843924138375,2,1,2
0,6,1829.6449282636056,3,1,2
173,2,548.930859040764,0,0,3
59,14,4248.240755784871,2,1,2
37,11,2780.742411687776,2,0,0
34,4,1200.6965116050517,3,1,2
44,11,2720.526289373783,2,1,2
37,15,4195.613175552458,2,1,2
163,5,1788.82072830947,0,1,1
41,8,2472.082018153527,3,1,2
25,7,2572.2487710600467,2,1,2
106,7,1638.5937375448461,3,0,3
5,12,3473.6780965222524,2,1,2
17,9,2650.7825084290143,2,1,2
20,5,1796.636864717463,3,1,2
4,16,4271.174898988282,1,1,2
22,5,1632.870018861857,3,1,2
35,6,1335.283915321162,3,1,2
26,4,833.742329224805,3,0,0
19,10,2140.6031848440366,3,1,2
68,8,2767.5100805518796,3,1,2
118,1,460.169594551052,0,0,3
94,4,791.8479311223775,0,1,1
33,17,3761.297194451026,1,1,2
44,10,2873.725115553984,3,1,2
4,9,2684.2539893283697,2,1,2
162,2,736.2038941659,0,1,1
39,11,2629.4942274203095,2,1,2
12,15,4316.655398602028,2,1,2
37,2,366.44755692869296,0,0,0
35,14,4304.337881943926,2,1,2
46,14,4002.207359222311,2,1,2
24,13,3390.4098789197833,2,1,2
41,7,1607.721248500723,3,1,2
36,7,1672.2202335874379,3,1,2
95,2,403.57690431994,0,0,3
19,4,1148.356456986134,3,1,2
41,2,459.9305617324782,0,0,0
8,15,4098.184629524223,2,1,2
0,6,1333.393424419014,3,1,2
20,9,2469.80396103205,3,1,2
1,10,2490.175677602322,3,1,2
28,14,3761.74796093227,2,1,2
34,4,1636.94570726395,3,0,0
7,18,4877.018667142531,4,1,2
20,9,2591.574684408688,2,0,0
2,9,2467.3829115443423,3,1,2
19,1,491.463596581186,3,1,2
25,4,823.39038764104,3,1,2
87,1,302.405164539262,0,0,0
28,16,4306.793378635991,1,1,2
36,11,3864.023105325873,2,1,2
21,14,3991.5223367068593,2,1,2
45,5,1057.415751997636,3,0,0
3,15,4274.715122715835,2,1,2
43,12,3471.7493451194937,2,1,2
26,7,1895.362089302444,3,1,2
37,11,3223.0637593487777,2,1,2
14,15,3626.93423227655,2,1,2
32,12,3439.1896479532725,2,1,2
23,4,1426.7411091226854,3,1,2
24,7,1694.851062024358,3,1,2
0,3,791.5333735454242,3,1,2
48,10,3321.412401265847,3,1,2
7,6,1393.7249028429528,3,0,0
5,13,3244.4787016155965,2,1,2
23,5,1414.4111079600548,3,1,2
9,19,5111.237675179341,4,1,2
12,13,3457.086453725157,2,1,2
9,5,1493.3550520961644,3,0,0
26,5,1424.6271564383385,3,0,0
5,10,2278.0865204302536,3,1,2
58,2,571.594369104424,0,1,2
90,5,1069.88434292106,3,1,2
46,6,1473.3464810790174,3,1,2
28,15,4328.441820378974,2,1,2
0,14,4161.549377896349,2,1,2
37,8,1676.191892306641,3,1,2
78,2,841.2254824768941,0,0,0
9,11,3224.420650645593,2,1,2
38,5,1588.5022345710809,3,1,2
129,11,3368.295102120489,2,1,1
4,17,4910.45680830507,4,1,2
49,17,3922.455280685228,1,1,2
11,5,1200.8984625707578,3,0,0
1,12,3483.268645186898,2,1,2
21,7,1656.0799363931446,3,0,0
152,2,569.294732189335,0,1,1
100,2,897.449982300138,0,0,3
47,3,623.3974129580631,0,1,2
38,6,1386.7115714366973,3,0,0
0,13,3895.548375966203,2,1,2
45,2,653.866046080861,0,0,0
102,4,1140.285933979056,3,1,1
11,6,1467.2507685277828,3,1,2
101,2,614.561510923957,0,1,1
41,12,4004.476508781231,2,1,2
24,10,2765.644722802929,2,1,2
20,13,4026.5754263148815,2,1,2
11,7,1780.6805654442485,3,1,2
32,6,2154.530241775267,3,1,2
7,13,3301.3389490596323,2,1,2
146,4,779.5341126560256,0,1,1
20,6,1611.8932457109863,3,1,2
12,3,748.2680071483696,3,1,2
20,12,2871.2351815027987,2,1,2
29,12,3173.033773048191,2,1,2
15,7,1913.479862537703,3,1,2
60,11,3819.963569794922,2,1,2
14,13,4545.558640747667,1,1,2
17,11,3420.3832364628597,2,1,2
133,5,1434.8074061021905,3,1,1
20,3,1148.571526223378,3,1,2
76,11,2889.4076817729847,2,1,2
49,8,2698.65096469291,3,1,2
43,6,2026.864921518547,3,1,2
11,9,2942.844680587369,2,1,2
34,4,1416.93734385421,3,1,2
0,9,2198.844995766137,3,1,2
7,11,2902.449439726249,2,1,2
59,3,1052.10600091134,3,1,2
11,18,4715.935565509281,4,1,2
